Model Year;Mfr Name;Division;Carline;Eng Displ;# Cyl;City FE (Guide) - Conventional Fuel;Hwy FE (Guide) - Conventional Fuel;Comb FE (Guide) - Conventional Fuel;City Unadj FE - Conventional Fuel;Hwy Unadj FE - Conventional Fuel;Comb Unadj FE - Conventional Fuel;City Unrd Adj FE - Conventional Fuel;Hwy Unrd Adj FE - Conventional Fuel;Comb Unrd Adj FE - Conventional Fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;CT5 AWD;2,0;4;21;31;25;27,1372;43,8643;32,7586;21,3491;30,5787;24,7046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;CT5 AWD;3,0;6;18;25;21;22,207;35,6894;26,7553;17,7521;25,3407;20,5169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;CT5 V;3,0;6;18;26;21;23,5392;36,6401;28,0529;18;25,9598;21,4176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;CT5 V AWD;3,0;6;17;25;20;22,207;35,6894;26,7553;17;25,3407;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;MALIBU;1,5;4;29;36;32;37,7523;52,211;43,1266;28,7189;35,7339;31,5018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;MALIBU;2,0;4;22;32;26;28,6;45,6;34,3652;22,3944;31,6665;25,7929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger;3,6;6;19;30;23;23,9;43,1;29,8923;19,0003;30,0971;22,7798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger;5,7;8;16;25;19;19,8;35,1989;24,6535;15,9536;25,0202;19,062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger;5,7;8;15;23;18;18,7;32,6;23,1399;15,1221;23,3102;17,9612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger;6,4;8;15;24;18;17,9516;34,1161;22,8164;14,5529;24,3102;17,7608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger;6,4;8;14;23;17;17,3;31,4;21,6811;14,0551;22,5138;16,9149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger AWD;3,6;6;18;27;21;23;38,1;27,9923;18,3385;26,9053;21,4055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger SRT;6,2;8;13;22;16;16,1;28,8;20,0858;13,3461;22,0226;16,2222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger SRT;6,2;8;13;21;16;16;27,7;19,7548;12,9929;20,5813;15,5775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger SRT Widebody;6,2;8;13;21;15;15,3335;27,2578;19,0919;12,6457;20,8523;15,3673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger SRT Widebody;6,2;8;13;21;16;16;27,7;19,7548;12,9929;20,5813;15,5775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger Widebody;6,4;8;15;24;18;17,9516;34,1161;22,8164;14,5529;24,3102;17,7608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Dodge;Challenger Widebody;6,4;8;14;23;17;17,3;31,4;21,6811;14,0551;22,5138;16,9149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;FUSION AWD;2,0;4;20;29;23;25,215;40,9282;30,481;19,9603;28,7195;23,1356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;FUSION FWD;1,5;4;23;34;27;30,1493;48,6925;36,3845;23,491;33,5839;27,1647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;FUSION FWD;2,0;4;21;31;25;27,3;44;32,9231;21,4659;30,6641;24,8156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;FUSION FWD;2,5;4;21;31;24;26,5;43,9;32,2526;20,8906;30,6012;24,3707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;FUSION HYBRID FWD;2,0;4;43;41;42;61,7895;62,1349;61,9445;43;41;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;FUSION HYBRID TAXI;2,0;4;43;40;41;61,7895;62,1349;61,9445;43;40;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;ACCORD 2.0T SPORT/TOURING;2,0;4;22;32;26;28,8;45,9;34,6007;22;31,8536;25,9525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CIVIC 4Dr;1,5;4;32;42;36;41,4701;60,872;48,4141;31,8425;41,6247;35,6082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CIVIC 4Dr;1,5;4;30;38;33;39,5;55,4;45,3581;30,2746;37,7558;33,2383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CIVIC 4Dr;1,5;4;26;36;30;35,5499;53,7;41,9268;26;36;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CIVIC 4Dr;2,0;4;30;38;33;38;57;44,7059;29,6895;38,2886;33,0274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CIVIC 4Dr;2,0;4;29;37;32;37;53,8;43,0493;28,7904;37,0536;32,0019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CIVIC 4Dr;2,0;4;25;36;29;32,9;53,4;39,7705;25,4114;36,453;29,4217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;INSIGHT;1,5;4;55;49;52;79,992;72,5994;76,4872;54,9485;48,7657;51,9827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;INSIGHT TOURING;1,5;4;51;45;48;73,165;67,2416;70,3752;51,2457;44,5034;47,975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Elantra;1,4;4;33;41;36;44;59,7;49,906;33,0012;40,5934;36,0339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Elantra;1,6;4;26;33;29;34,2;48,5;39,4318;26,3074;33,4653;29,1092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Elantra;2,0;4;30;40;34;38,9005;60,2031;46,2677;30,2689;40;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Elantra SE;2,0;4;31;41;35;39,9195;61,9157;47,5157;30,8168;41;35,2379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Venue;1,6;4;30;34;32;38,1359;51,0477;43,0341;29,7056;34,1141;31,5397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Venue;1,6;4;27;35;30;35,6;50,7;41,1097;27,2642;34,8146;30,2128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q50;3,0;6;20;29;23;24,9996;41,099;30,3495;19,8036;28,8283;23,0508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q50 AWD;3,0;6;19;27;22;23,7571;38,345;28,6643;18,8955;27,0634;21,8651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q50 AWD RED SPORT;3,0;6;19;26;22;24,4963;36,7989;28,8342;19,4367;26,0629;21,9477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q50 RED SPORT;3,0;6;20;26;22;24,5984;36,9499;28,9538;19,5112;26,1609;22,0312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;XF;2,0;4;25;34;28;32,5;49;38,3043;25,1342;33,7731;28,4037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;XF 30t;2,0;4;23;31;26;30,0943;45,2753;35,442;23,4563;31,4791;26,4949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;XF AWD;2,0;4;23;33;27;29,8;47;35,675;23,2447;32,5377;26,6728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;XF AWD;3,0;6;20;28;23;24,8;39,6;29,8142;19,6583;27,8704;22,6633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;XF AWD 30t;2,0;4;22;31;25;28,3742;44,4025;33,8772;22,2521;30,9153;25,463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Forte;1,6;4;27;35;30;34,2;49,3;39,6673;27,0633;35,4891;30,3006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Forte;1,6;4;25;32;28;31,8;46,7;37,1311;24,6475;32,3515;27,6057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Forte;2,0;4;29;40;33;38,9096;58,781;45,8908;29,4931;39,6614;33,3395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Forte;2,0;4;27;37;31;35,8;54,2;42,2552;27,4002;36,9348;31,0015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Forte FE;2,0;4;31;41;35;40,8;61,4;48,0552;30,7457;41,1962;34,7078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Optima Hybrid;2,0;4;40;45;42;54,6;61,9;57,66;39,7452;44,9007;41,9107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Stinger AWD;2,0;4;21;29;24;27;41,3;31,9834;21,2505;28,9563;24,1415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Stinger AWD;3,3;6;17;25;20;21,1305;31,4942;24,8034;17,251;24,56;19,9185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Stinger RWD;2,0;4;22;29;25;27,6477;41,494;32,5329;21,715;29,0797;24,5081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Stinger RWD;3,3;6;17;25;20;21,7098;32,342;25,479;17,4778;24,6391;20,1077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;ES 300h;2,5;4;43;44;44;59,8491;60,928;60,3298;43;44,4853;44,0943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;ES 350;3,5;6;22;32;26;27,8117;46,369;33,9206;21,8323;32,1457;25,5162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;ES 350 F SPORT;3,5;6;22;31;25;27,5;44,8;33,2838;21,6093;31,1662;25,0685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;GS 350;3,5;6;20;28;23;25,1804;39,3737;30,0559;19,9352;27,7252;22,8206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;GS 350 AWD;3,5;6;19;26;21;24,0431;36,2785;28,3449;19,1052;25,7246;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;GS 350 F SPORT;3,5;6;19;27;22;23,6;38,5;28,5768;18,7801;27,1633;21,8089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;LS 500;3,4;6;19;30;23;24,1275;42,9639;30,0576;19,167;30,0112;22,8888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;LS 500 AWD;3,4;6;18;27;21;22,3765;38,703;27,6195;17,8777;27,2941;21,1633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;LS 500h;3,5;6;25;33;28;33,6037;45,943;38,2234;24,886;32,86;27,9367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;LS 500h AWD;3,5;6;23;31;26;30,446;41,299;34,5293;22,8307;30,6193;25,7818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;UX 200;2,0;4;29;37;33;38,8;54,8664;44,6887;29,42;37,3348;32,5226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;MKZ AWD;2,0;4;20;29;23;25,215;40,9282;30,481;19,9603;28,7195;23,1356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;MKZ AWD;3,0;6;17;26;20;21;36,2;25,8924;16,8538;25,6735;19,9357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;MKZ FWD;2,0;4;20;31;24;25,4;44,3;31,4351;20,0948;30,8526;23,8346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;MKZ FWD;3,0;6;18;27;21;22;38,5;27,2566;17,5986;27,1633;20,9122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;MKZ HYBRID FWD;2,0;4;42;39;41;61,7895;62,1349;61,9445;42;39;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Maserati;MASERATI;GHIBLI;3,0;6;17;24;19;20,8;33,5;25,0783;16,7042;23,9047;19,3234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Maserati;MASERATI;GHIBLI S;3,0;6;17;24;19;20,8;33,5;25,0783;16,7042;23,9047;19,3234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Maserati;MASERATI;GHIBLI S Q4;3,0;6;16;24;19;19,8;33,1;24,1704;15,9536;23,6408;18,6881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;MAZDA3 5-Door 2WD;2,5;4;26;35;30;34,3801;51,4354;40,4098;26,431;35,2628;29,7883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;MAZDA3 5-Door 2WD;2,5;4;25;35;29;33;51,8;39,4416;25,4806;35,4845;29,1829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;MAZDA3 5-Door 4WD;2,5;4;24;32;27;32,2204;45,774;37,1736;24;31,775;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;MAZDA6;2,5;4;26;35;29;33,7729;50,8729;39,7918;26,0139;34,9201;29,3866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;MAZDA6;2,5;4;23;31;26;30,1;44,9;35,3423;23,4563;31,2288;26,4147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG E 53 4MATIC+;3,0;6;21;28;24;27,1;40,4;31,8129;21,3224;28,3824;24,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG E 63 S 4MATIC+;4,0;8;15;23;18;18,2;31,7;22,5147;14,7421;22,7134;17,5069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;E 350;2,0;4;23;32;26;29,3;46,2;35,0735;22,8912;32,0405;26,2664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;E 350 4MATIC;2,0;4;22;30;25;27,7;43,5;33,1121;21,7524;30,3494;24,9303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;E 450 4MATIC;3,0;6;20;28;23;25;39,3;29,895;19,8039;27,6779;22,7114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;COOPER COUNTRYMAN;1,5;3;26;33;29;33,8268;47,7153;38,9253;26,051;32,9808;28,7714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;COOPER COUNTRYMAN ALL4;1,5;3;24;33;27;30,9598;47,619;36,7445;24,0603;32,9212;27,3761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;COOPER S CLUBMAN;2,0;4;26;34;29;33,5576;49,5942;39,2721;25,8656;34,138;29,0313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;COOPER S CLUBMAN ALL4;2,0;4;23;32;26;29,6497;45,9154;35,2727;23,1386;31,8632;26,3903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;COOPER S COUNTRYMAN;2,0;4;24;33;28;31,4;47,2;36,9688;24,3683;32,6618;27,5119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;COOPER S COUNTRYMAN ALL4;2,0;4;23;31;26;29;44,8;34,4707;22,6786;31,1662;25,846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;Mini;JCW COUNTRYMAN ALL4;2,0;4;23;30;26;30,2;43,3;34,9595;23;30,2233;26,1323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
